,user,movie,rating
81024,853.0,149.0,3.0
81025,730.0,63.0,5.0
81026,747.0,270.0,3.0
81027,749.0,326.0,4.0
81028,408.0,889.0,1.0
81029,7.0,242.0,2.0
81030,885.0,1266.0,3.0
81031,279.0,422.0,5.0
81032,773.0,584.0,1.0
81033,540.0,171.0,5.0
81034,726.0,555.0,2.0
81035,652.0,520.0,4.0
81036,642.0,1.0,3.0
81037,745.0,21.0,4.0
81038,664.0,545.0,2.0
81039,733.0,27.0,4.0
81040,863.0,8.0,5.0
81041,884.0,661.0,3.0
81042,882.0,660.0,4.0
81043,578.0,209.0,3.0
81044,394.0,514.0,4.0
81045,565.0,233.0,3.0
81046,409.0,302.0,3.0
81047,345.0,719.0,2.0
81048,701.0,750.0,4.0
81049,451.0,152.0,4.0
81050,415.0,630.0,3.0
81051,787.0,1182.0,2.0
81052,496.0,440.0,2.0
81053,353.0,7.0,5.0
81054,881.0,274.0,5.0
81055,757.0,239.0,3.0
81056,863.0,24.0,4.0
81057,893.0,314.0,4.0
81058,792.0,117.0,2.0
81059,654.0,503.0,5.0
81060,696.0,234.0,4.0
81061,675.0,271.0,4.0
81062,544.0,1187.0,3.0
81063,231.0,171.0,4.0
81064,112.0,741.0,3.0
81065,633.0,545.0,4.0
81066,505.0,711.0,3.0
81067,885.0,201.0,3.0
81068,877.0,193.0,4.0
81069,931.0,645.0,4.0
81070,706.0,386.0,4.0
81071,755.0,738.0,4.0
81072,867.0,144.0,1.0
81073,654.0,675.0,2.0
81074,900.0,661.0,4.0
81075,654.0,1237.0,2.0
81076,726.0,27.0,5.0
81077,428.0,230.0,2.0
81078,859.0,219.0,3.0
81079,628.0,269.0,3.0
81080,836.0,762.0,1.0
81081,494.0,654.0,5.0
81082,650.0,126.0,4.0
81083,714.0,253.0,1.0
81084,921.0,152.0,4.0
81085,789.0,372.0,3.0
81086,843.0,206.0,4.0
81087,560.0,432.0,1.0
81088,398.0,27.0,2.0
81089,430.0,327.0,4.0
81090,537.0,527.0,5.0
81091,795.0,664.0,2.0
81092,659.0,434.0,4.0
81093,415.0,1336.0,1.0
81094,474.0,268.0,4.0
81095,842.0,434.0,2.0
81096,154.0,299.0,2.0
81097,815.0,327.0,4.0
81098,674.0,85.0,4.0
81099,697.0,434.0,3.0
81100,839.0,185.0,4.0
81101,532.0,52.0,1.0
81102,485.0,1610.0,3.0
81103,827.0,327.0,3.0
81104,505.0,738.0,4.0
81105,870.0,359.0,3.0
81106,617.0,110.0,3.0
81107,83.0,814.0,4.0
81108,795.0,355.0,4.0
81109,840.0,312.0,5.0
81110,885.0,782.0,1.0
81111,757.0,222.0,5.0
81112,895.0,82.0,5.0
81113,542.0,567.0,3.0
81114,746.0,82.0,4.0
81115,802.0,324.0,4.0
81116,804.0,628.0,3.0
81117,902.0,281.0,4.0
81118,331.0,384.0,5.0
81119,897.0,688.0,3.0
81120,469.0,272.0,3.0
81121,845.0,10.0,5.0
81122,847.0,605.0,4.0
81123,505.0,203.0,5.0
81124,456.0,366.0,4.0
81125,863.0,568.0,3.0
81126,845.0,661.0,3.0
81127,822.0,424.0,5.0
81128,870.0,1430.0,4.0
81129,415.0,519.0,5.0
81130,502.0,346.0,5.0
81131,387.0,293.0,4.0
81132,20.0,14.0,4.0
81133,832.0,520.0,4.0
81134,763.0,1045.0,4.0
81135,763.0,691.0,4.0
81136,587.0,11.0,5.0
81137,792.0,99.0,4.0
81138,497.0,268.0,4.0
81139,654.0,965.0,3.0
81140,822.0,169.0,4.0
81141,737.0,549.0,3.0
81142,880.0,653.0,4.0
81143,704.0,96.0,3.0
81144,929.0,1314.0,3.0
81145,649.0,624.0,3.0
81146,567.0,1124.0,4.0
81147,415.0,234.0,2.0
81148,935.0,812.0,5.0
81149,895.0,718.0,1.0
81150,255.0,273.0,5.0
81151,330.0,7.0,3.0
81152,458.0,293.0,5.0
81153,881.0,131.0,5.0
81154,523.0,91.0,4.0
81155,845.0,225.0,4.0
81156,681.0,244.0,3.0
81157,884.0,654.0,3.0
81158,918.0,680.0,2.0
81159,177.0,822.0,2.0
81160,447.0,1061.0,5.0
81161,748.0,226.0,4.0
81162,864.0,117.0,1.0
81163,832.0,233.0,3.0
81164,619.0,171.0,4.0
81165,206.0,17.0,2.0
81166,748.0,762.0,1.0
81167,307.0,448.0,3.0
81168,792.0,239.0,4.0
81169,879.0,379.0,3.0
81170,326.0,174.0,2.0
81171,827.0,546.0,2.0
81172,522.0,862.0,4.0
81173,302.0,1040.0,2.0
81174,647.0,94.0,3.0
81175,209.0,131.0,4.0
81176,757.0,174.0,4.0
81177,668.0,167.0,4.0
81178,377.0,472.0,3.0
81179,900.0,1040.0,5.0
81180,400.0,583.0,3.0
81181,781.0,1667.0,3.0
81182,727.0,286.0,4.0
81183,836.0,249.0,2.0
81184,706.0,442.0,3.0
81185,825.0,539.0,3.0
81186,885.0,9.0,3.0
81187,865.0,888.0,2.0
81188,888.0,686.0,2.0
81189,830.0,312.0,5.0
81190,235.0,281.0,5.0
81191,542.0,199.0,4.0
81192,812.0,8.0,3.0
81193,495.0,698.0,3.0
81194,344.0,979.0,4.0
81195,619.0,77.0,4.0
81196,889.0,479.0,5.0
81197,825.0,1408.0,2.0
81198,672.0,306.0,3.0
81199,882.0,723.0,4.0
81200,391.0,603.0,5.0
81201,453.0,686.0,3.0
81202,829.0,228.0,2.0
81203,758.0,747.0,4.0
81204,325.0,198.0,5.0
81205,176.0,143.0,5.0
81206,331.0,349.0,4.0
81207,883.0,267.0,4.0
81208,94.0,945.0,3.0
81209,456.0,224.0,4.0
81210,298.0,407.0,4.0
81211,150.0,1049.0,4.0
81212,942.0,764.0,3.0
81213,833.0,306.0,4.0
81214,869.0,502.0,4.0
81215,731.0,287.0,4.0
81216,864.0,846.0,5.0
81217,794.0,90.0,5.0
81218,518.0,873.0,5.0
81219,894.0,274.0,5.0
81220,773.0,317.0,1.0
81221,832.0,193.0,3.0
81222,519.0,892.0,2.0
81223,503.0,160.0,4.0
81224,404.0,1563.0,1.0
81225,806.0,587.0,5.0
81226,373.0,219.0,2.0
81227,386.0,587.0,3.0
81228,879.0,6.0,3.0
81229,734.0,763.0,3.0
81230,379.0,195.0,4.0
81231,925.0,339.0,4.0
81232,71.0,196.0,5.0
81233,814.0,0.0,5.0
81234,709.0,201.0,3.0
81235,534.0,613.0,5.0
81236,644.0,505.0,5.0
81237,377.0,63.0,4.0
81238,532.0,291.0,4.0
81239,268.0,10.0,3.0
81240,761.0,933.0,1.0
81241,310.0,130.0,3.0
81242,140.0,741.0,4.0
81243,797.0,471.0,3.0
81244,845.0,561.0,5.0
81245,86.0,1179.0,3.0
81246,496.0,231.0,3.0
81247,730.0,485.0,4.0
81248,98.0,788.0,4.0
81249,708.0,553.0,4.0
81250,938.0,1276.0,5.0
81251,898.0,120.0,5.0
81252,915.0,176.0,3.0
81253,499.0,9.0,3.0
81254,920.0,227.0,3.0
81255,715.0,229.0,3.0
81256,750.0,171.0,5.0
81257,641.0,367.0,4.0
81258,888.0,30.0,3.0
81259,302.0,686.0,1.0
81260,397.0,606.0,3.0
81261,855.0,288.0,1.0
81262,885.0,725.0,1.0
81263,494.0,417.0,4.0
81264,935.0,117.0,3.0
81265,834.0,1062.0,4.0
81266,932.0,366.0,4.0
81267,787.0,111.0,3.0
81268,89.0,68.0,1.0
81269,915.0,209.0,4.0
81270,772.0,287.0,2.0
81271,10.0,212.0,4.0
81272,787.0,8.0,4.0
81273,377.0,1091.0,3.0
81274,373.0,1205.0,2.0
81275,765.0,175.0,2.0
81276,842.0,419.0,3.0
81277,778.0,120.0,3.0
81278,740.0,1015.0,3.0
81279,804.0,450.0,5.0
81280,536.0,732.0,3.0
81281,503.0,663.0,3.0
81282,941.0,356.0,4.0
81283,839.0,579.0,3.0
81284,904.0,128.0,4.0
81285,922.0,290.0,4.0
81286,335.0,24.0,3.0
81287,89.0,752.0,4.0
81288,787.0,878.0,4.0
81289,906.0,282.0,4.0
81290,931.0,967.0,4.0
81291,122.0,186.0,4.0
81292,933.0,1284.0,3.0
81293,795.0,236.0,5.0
81294,797.0,576.0,2.0
81295,932.0,167.0,3.0
81296,942.0,97.0,5.0
81297,234.0,95.0,4.0
81298,853.0,193.0,3.0
81299,746.0,654.0,3.0
81300,326.0,160.0,3.0
81301,538.0,339.0,2.0
81302,841.0,314.0,3.0
81303,275.0,186.0,5.0
81304,827.0,511.0,5.0
81305,463.0,258.0,4.0
81306,920.0,602.0,3.0
81307,143.0,71.0,4.0
81308,860.0,528.0,5.0
81309,805.0,46.0,4.0
81310,791.0,595.0,3.0
81311,775.0,482.0,5.0
81312,526.0,474.0,3.0
81313,597.0,750.0,3.0
81314,129.0,87.0,2.0
81315,384.0,567.0,3.0
81316,586.0,259.0,4.0
81317,933.0,659.0,5.0
81318,803.0,1138.0,3.0
81319,708.0,848.0,4.0
81320,17.0,611.0,4.0
81321,757.0,104.0,2.0
81322,233.0,654.0,3.0
81323,842.0,472.0,2.0
81324,665.0,652.0,4.0
81325,784.0,55.0,4.0
81326,902.0,178.0,5.0
81327,313.0,1046.0,4.0
81328,720.0,268.0,5.0
81329,513.0,795.0,4.0
81330,325.0,201.0,4.0
81331,906.0,274.0,5.0
81332,8.0,6.0,4.0
81333,10.0,355.0,4.0
81334,715.0,209.0,5.0
81335,781.0,348.0,3.0
81336,931.0,648.0,4.0
81337,720.0,57.0,2.0
81338,591.0,96.0,4.0
81339,803.0,98.0,4.0
81340,72.0,95.0,2.0
81341,33.0,288.0,1.0
81342,459.0,18.0,5.0
81343,911.0,14.0,4.0
81344,796.0,335.0,2.0
81345,708.0,120.0,4.0
81346,895.0,189.0,5.0
81347,906.0,519.0,5.0
81348,720.0,941.0,4.0
81349,393.0,90.0,4.0
81350,617.0,171.0,5.0
81351,874.0,331.0,3.0
81352,453.0,80.0,1.0
81353,775.0,550.0,3.0
81354,804.0,664.0,4.0
81355,550.0,161.0,5.0
81356,591.0,525.0,5.0
81357,769.0,221.0,4.0
81358,824.0,870.0,3.0
81359,893.0,902.0,4.0
81360,681.0,931.0,1.0
81361,735.0,293.0,3.0
81362,806.0,385.0,4.0
81363,847.0,214.0,5.0
81364,869.0,513.0,5.0
81365,791.0,124.0,3.0
81366,450.0,357.0,1.0
81367,838.0,254.0,3.0
81368,879.0,570.0,2.0
81369,789.0,390.0,2.0
81370,882.0,318.0,3.0
81371,623.0,120.0,3.0
81372,94.0,670.0,3.0
81373,715.0,293.0,4.0
81374,795.0,428.0,4.0
81375,773.0,405.0,1.0
81376,540.0,930.0,3.0
81377,755.0,140.0,3.0
81378,773.0,731.0,1.0
81379,703.0,487.0,5.0
81380,892.0,117.0,4.0
81381,696.0,545.0,4.0
81382,871.0,825.0,3.0
81383,273.0,233.0,5.0
81384,111.0,887.0,4.0
81385,446.0,49.0,5.0
81386,824.0,117.0,4.0
81387,739.0,331.0,3.0
81388,804.0,12.0,3.0
81389,839.0,527.0,5.0
81390,860.0,581.0,2.0
81391,768.0,117.0,4.0
81392,843.0,254.0,3.0
81393,853.0,1225.0,4.0
81394,485.0,105.0,1.0
81395,882.0,1591.0,5.0
81396,223.0,923.0,3.0
81397,186.0,709.0,4.0
81398,737.0,251.0,4.0
81399,609.0,479.0,5.0
81400,847.0,165.0,5.0
81401,425.0,135.0,4.0
81402,886.0,596.0,5.0
81403,681.0,27.0,3.0
81404,903.0,215.0,4.0
81405,764.0,506.0,5.0
81406,537.0,275.0,1.0
81407,839.0,518.0,5.0
81408,587.0,177.0,5.0
81409,467.0,64.0,3.0
81410,646.0,1062.0,3.0
81411,869.0,581.0,5.0
81412,605.0,283.0,4.0
81413,522.0,431.0,5.0
81414,523.0,301.0,5.0
81415,621.0,762.0,4.0
81416,923.0,6.0,4.0
81417,312.0,175.0,4.0
81418,932.0,150.0,4.0
81419,127.0,274.0,5.0
81420,765.0,225.0,3.0
81421,451.0,1254.0,2.0
81422,876.0,548.0,4.0
81423,188.0,27.0,4.0
81424,423.0,968.0,1.0
81425,879.0,48.0,3.0
81426,915.0,560.0,3.0
81427,187.0,634.0,2.0
81428,344.0,243.0,3.0
81429,665.0,380.0,3.0
81430,314.0,162.0,3.0
81431,939.0,791.0,2.0
81432,732.0,272.0,4.0
81433,885.0,25.0,4.0
81434,664.0,95.0,3.0
81435,720.0,320.0,3.0
81436,893.0,178.0,5.0
81437,93.0,187.0,4.0
81438,555.0,285.0,4.0
81439,93.0,158.0,3.0
81440,847.0,526.0,3.0
81441,885.0,80.0,4.0
81442,765.0,193.0,3.0
81443,604.0,244.0,3.0
81444,346.0,10.0,5.0
81445,278.0,546.0,1.0
81446,659.0,392.0,2.0
81447,654.0,461.0,3.0
81448,750.0,630.0,5.0
81449,413.0,312.0,4.0
81450,803.0,372.0,2.0
81451,842.0,49.0,3.0
81452,715.0,182.0,2.0
81453,641.0,724.0,4.0
81454,434.0,443.0,3.0
81455,864.0,454.0,4.0
81456,762.0,170.0,3.0
81457,506.0,1015.0,5.0
81458,80.0,716.0,2.0
81459,847.0,432.0,3.0
81460,789.0,560.0,3.0
81461,804.0,508.0,5.0
81462,392.0,981.0,3.0
81463,0.0,125.0,2.0
81464,602.0,209.0,4.0
81465,698.0,682.0,3.0
81466,362.0,1055.0,4.0
81467,904.0,115.0,3.0
81468,616.0,652.0,4.0
81469,213.0,181.0,4.0
81470,900.0,27.0,5.0
81471,543.0,269.0,3.0
81472,342.0,71.0,5.0
81473,626.0,124.0,2.0
81474,886.0,411.0,5.0
81475,307.0,503.0,4.0
81476,827.0,58.0,5.0
81477,295.0,468.0,5.0
81478,806.0,1038.0,4.0
81479,885.0,78.0,5.0
81480,895.0,1003.0,2.0
81481,14.0,321.0,3.0
81482,888.0,1141.0,4.0
81483,881.0,738.0,4.0
81484,737.0,312.0,5.0
81485,642.0,567.0,4.0
81486,849.0,49.0,5.0
81487,388.0,418.0,3.0
81488,404.0,1191.0,1.0
81489,711.0,761.0,4.0
81490,832.0,78.0,3.0
81491,689.0,147.0,3.0
81492,292.0,84.0,3.0
81493,5.0,495.0,4.0
81494,620.0,1015.0,4.0
81495,691.0,475.0,3.0
81496,404.0,212.0,2.0
81497,554.0,88.0,4.0
81498,797.0,419.0,3.0
81499,444.0,1533.0,1.0
81500,896.0,97.0,5.0
81501,27.0,443.0,3.0
81502,941.0,1027.0,4.0
81503,372.0,169.0,5.0
81504,697.0,182.0,3.0
81505,446.0,470.0,4.0
81506,937.0,110.0,5.0
81507,485.0,250.0,5.0
81508,858.0,281.0,3.0
81509,853.0,1015.0,2.0
81510,861.0,520.0,5.0
81511,495.0,251.0,2.0
81512,663.0,448.0,2.0
81513,833.0,543.0,4.0
81514,567.0,734.0,2.0
81515,693.0,137.0,3.0
81516,390.0,227.0,2.0
81517,875.0,288.0,3.0
81518,843.0,98.0,3.0
81519,782.0,298.0,5.0
81520,675.0,479.0,5.0
81521,832.0,459.0,2.0
81522,747.0,96.0,4.0
81523,915.0,67.0,3.0
81524,847.0,804.0,5.0
81525,522.0,693.0,5.0
81526,794.0,122.0,4.0
81527,839.0,215.0,4.0
81528,360.0,201.0,3.0
81529,488.0,359.0,5.0
81530,792.0,272.0,3.0
81531,863.0,274.0,4.0
81532,917.0,132.0,1.0
81533,869.0,179.0,3.0
81534,451.0,195.0,4.0
81535,566.0,611.0,4.0
81536,17.0,211.0,5.0
81537,839.0,515.0,5.0
81538,247.0,342.0,4.0
81539,666.0,8.0,5.0
81540,683.0,171.0,5.0
81541,605.0,97.0,5.0
81542,850.0,159.0,5.0
81543,310.0,240.0,3.0
81544,398.0,540.0,3.0
81545,868.0,124.0,3.0
81546,665.0,810.0,4.0
81547,166.0,673.0,2.0
81548,405.0,123.0,4.0
81549,773.0,409.0,1.0
81550,234.0,969.0,4.0
81551,664.0,254.0,4.0
81552,454.0,462.0,4.0
81553,651.0,274.0,4.0
81554,806.0,519.0,5.0
81555,658.0,217.0,4.0
81556,654.0,450.0,3.0
81557,647.0,595.0,3.0
81558,266.0,1239.0,5.0
81559,405.0,482.0,4.0
81560,881.0,210.0,4.0
81561,642.0,66.0,4.0
81562,641.0,733.0,3.0
81563,653.0,273.0,4.0
81564,333.0,235.0,4.0
81565,689.0,780.0,2.0
81566,787.0,714.0,3.0
81567,904.0,747.0,2.0
81568,0.0,82.0,3.0
81569,879.0,576.0,3.0
81570,827.0,1061.0,4.0
81571,750.0,427.0,4.0
81572,517.0,743.0,4.0
81573,795.0,268.0,3.0
81574,869.0,762.0,4.0
81575,379.0,609.0,2.0
81576,300.0,424.0,4.0
81577,885.0,194.0,4.0
81578,485.0,712.0,3.0
81579,868.0,115.0,4.0
81580,681.0,236.0,3.0
81581,935.0,747.0,2.0
81582,826.0,268.0,5.0
81583,9.0,22.0,5.0
81584,109.0,575.0,2.0
81585,565.0,143.0,3.0
81586,420.0,268.0,3.0
81587,879.0,778.0,3.0
81588,423.0,689.0,3.0
81589,708.0,558.0,3.0
81590,851.0,258.0,4.0
81591,853.0,327.0,1.0
81592,921.0,475.0,1.0
81593,540.0,500.0,4.0
81594,100.0,762.0,3.0
81595,895.0,27.0,2.0
81596,787.0,654.0,3.0
81597,933.0,174.0,4.0
81598,779.0,209.0,5.0
81599,90.0,299.0,4.0
81600,542.0,468.0,4.0
81601,10.0,172.0,5.0
81602,685.0,653.0,5.0
81603,716.0,741.0,5.0
81604,704.0,82.0,4.0
81605,905.0,741.0,3.0
81606,888.0,53.0,3.0
81607,764.0,9.0,4.0
81608,896.0,229.0,4.0
81609,729.0,293.0,4.0
81610,861.0,95.0,4.0
81611,781.0,1392.0,2.0
81612,842.0,6.0,5.0
81613,275.0,171.0,5.0
81614,703.0,213.0,2.0
81615,95.0,195.0,4.0
81616,333.0,120.0,3.0
81617,159.0,58.0,4.0
81618,891.0,635.0,4.0
81619,681.0,1046.0,3.0
81620,760.0,747.0,4.0
81621,320.0,418.0,4.0
81622,503.0,291.0,5.0
81623,619.0,594.0,5.0
81624,587.0,87.0,5.0
81625,715.0,273.0,5.0
81626,740.0,195.0,5.0
81627,781.0,533.0,3.0
81628,233.0,1448.0,4.0
81629,892.0,150.0,4.0
81630,880.0,684.0,2.0
81631,843.0,82.0,5.0
81632,895.0,1193.0,3.0
81633,895.0,1041.0,2.0
81634,910.0,92.0,4.0
81635,245.0,596.0,2.0
81636,942.0,558.0,4.0
81637,924.0,562.0,2.0
81638,933.0,189.0,4.0
81639,578.0,69.0,3.0
81640,639.0,32.0,3.0
81641,893.0,60.0,4.0
81642,789.0,1187.0,3.0
81643,547.0,299.0,5.0
81644,907.0,46.0,3.0
81645,832.0,1385.0,4.0
81646,591.0,297.0,5.0
81647,748.0,3.0,4.0
81648,845.0,372.0,3.0
81649,90.0,293.0,3.0
81650,654.0,533.0,2.0
81651,877.0,731.0,4.0
81652,757.0,81.0,4.0
81653,888.0,176.0,4.0
81654,822.0,624.0,4.0
81655,57.0,353.0,3.0
81656,848.0,233.0,5.0
81657,532.0,738.0,5.0
81658,229.0,142.0,5.0
81659,888.0,472.0,4.0
81660,631.0,172.0,5.0
81661,267.0,407.0,5.0
81662,881.0,78.0,5.0
81663,789.0,686.0,1.0
81664,886.0,239.0,5.0
81665,933.0,301.0,4.0
81666,748.0,47.0,3.0
81667,805.0,5.0,2.0
81668,427.0,287.0,4.0
81669,885.0,465.0,1.0
81670,929.0,236.0,3.0
81671,649.0,490.0,3.0
81672,331.0,275.0,3.0
81673,874.0,134.0,4.0
81674,661.0,1341.0,4.0
81675,882.0,970.0,3.0
81676,885.0,448.0,3.0
81677,538.0,58.0,5.0
81678,278.0,283.0,1.0
81679,404.0,1418.0,2.0
81680,731.0,242.0,5.0
81681,342.0,21.0,4.0
81682,263.0,429.0,5.0
81683,226.0,318.0,4.0
81684,765.0,1297.0,3.0
81685,892.0,257.0,3.0
81686,787.0,552.0,3.0
81687,623.0,1011.0,4.0
81688,596.0,274.0,4.0
81689,697.0,88.0,4.0
81690,845.0,429.0,3.0
81691,681.0,731.0,3.0
81692,879.0,476.0,3.0
81693,880.0,526.0,3.0
81694,232.0,659.0,5.0
81695,478.0,198.0,5.0
81696,565.0,63.0,5.0
81697,797.0,584.0,3.0
81698,888.0,90.0,4.0
81699,182.0,738.0,4.0
81700,449.0,321.0,4.0
81701,924.0,244.0,3.0
81702,900.0,120.0,4.0
81703,809.0,322.0,4.0
81704,585.0,181.0,3.0
81705,939.0,115.0,2.0
81706,862.0,358.0,3.0
81707,25.0,759.0,1.0
81708,698.0,877.0,3.0
81709,327.0,650.0,5.0
81710,471.0,264.0,4.0
81711,505.0,62.0,4.0
81712,533.0,108.0,4.0
81713,640.0,269.0,3.0
81714,455.0,1603.0,4.0
81715,434.0,16.0,2.0
81716,295.0,249.0,2.0
81717,822.0,791.0,3.0
81718,896.0,94.0,3.0
81719,744.0,181.0,2.0
81720,871.0,819.0,3.0
81721,772.0,89.0,4.0
81722,895.0,1213.0,2.0
81723,304.0,65.0,3.0
81724,794.0,819.0,3.0
81725,867.0,199.0,3.0
81726,89.0,214.0,2.0
81727,525.0,149.0,2.0
81728,839.0,99.0,5.0
81729,639.0,590.0,4.0
81730,528.0,300.0,4.0
81731,788.0,1006.0,4.0
81732,268.0,602.0,5.0
81733,693.0,70.0,4.0
81734,803.0,152.0,4.0
81735,846.0,24.0,3.0
81736,938.0,219.0,5.0
81737,398.0,461.0,3.0
81738,539.0,1015.0,4.0
81739,300.0,257.0,4.0
81740,539.0,470.0,4.0
81741,706.0,366.0,4.0
81742,900.0,476.0,3.0
81743,783.0,299.0,4.0
81744,870.0,171.0,5.0
81745,344.0,468.0,5.0
81746,898.0,201.0,4.0
81747,920.0,239.0,1.0
81748,779.0,704.0,5.0
81749,832.0,54.0,3.0
81750,313.0,584.0,2.0
81751,131.0,663.0,5.0
81752,6.0,210.0,5.0
81753,628.0,237.0,5.0
81754,634.0,245.0,5.0
81755,898.0,152.0,5.0
81756,552.0,630.0,5.0
81757,726.0,66.0,4.0
81758,504.0,10.0,4.0
81759,879.0,104.0,3.0
81760,851.0,24.0,3.0
81761,559.0,120.0,3.0
81762,701.0,270.0,1.0
81763,322.0,63.0,5.0
81764,776.0,222.0,4.0
81765,789.0,115.0,4.0
81766,637.0,187.0,3.0
81767,702.0,14.0,5.0
81768,884.0,168.0,5.0
81769,825.0,1239.0,5.0
81770,895.0,201.0,2.0
81771,591.0,470.0,4.0
81772,757.0,310.0,4.0
81773,708.0,272.0,4.0
81774,939.0,320.0,4.0
81775,428.0,283.0,3.0
81776,187.0,49.0,4.0
81777,931.0,614.0,5.0
81778,937.0,404.0,3.0
81779,935.0,1367.0,5.0
81780,30.0,610.0,4.0
81781,642.0,6.0,4.0
81782,853.0,0.0,3.0
81783,863.0,471.0,4.0
81784,620.0,1035.0,1.0
81785,668.0,191.0,5.0
81786,745.0,120.0,3.0
81787,649.0,822.0,3.0
81788,787.0,497.0,5.0
81789,523.0,115.0,4.0
81790,239.0,285.0,5.0
81791,670.0,287.0,5.0
81792,281.0,357.0,3.0
81793,923.0,321.0,2.0
81794,915.0,162.0,3.0
81795,746.0,153.0,3.0
81796,666.0,282.0,4.0
81797,540.0,203.0,4.0
81798,536.0,29.0,3.0
81799,624.0,24.0,2.0
81800,839.0,44.0,4.0
81801,711.0,1054.0,4.0
81802,471.0,199.0,4.0
81803,496.0,540.0,4.0
81804,532.0,448.0,4.0
81805,129.0,770.0,2.0
81806,536.0,210.0,4.0
81807,42.0,72.0,4.0
81808,824.0,677.0,4.0
81809,770.0,133.0,4.0
81810,896.0,210.0,5.0
81811,795.0,564.0,3.0
81812,843.0,54.0,4.0
81813,862.0,299.0,5.0
81814,878.0,254.0,4.0
81815,879.0,63.0,5.0
81816,888.0,168.0,5.0
81817,495.0,425.0,3.0
81818,793.0,108.0,4.0
81819,882.0,314.0,3.0
81820,193.0,222.0,4.0
81821,455.0,1100.0,3.0
81822,450.0,1294.0,2.0
81823,239.0,301.0,5.0
81824,301.0,270.0,4.0
81825,776.0,237.0,4.0
81826,675.0,1233.0,1.0
81827,605.0,650.0,4.0
81828,893.0,278.0,4.0
81829,814.0,70.0,5.0
81830,116.0,251.0,3.0
81831,458.0,306.0,5.0
81832,895.0,819.0,2.0
81833,898.0,47.0,4.0
81834,755.0,322.0,3.0
81835,896.0,549.0,3.0
81836,696.0,368.0,5.0
81837,753.0,292.0,4.0
81838,626.0,527.0,4.0
81839,513.0,897.0,2.0
81840,843.0,920.0,5.0
81841,304.0,662.0,3.0
81842,845.0,1123.0,4.0
81843,64.0,470.0,4.0
81844,872.0,878.0,2.0
81845,456.0,124.0,4.0
81846,220.0,750.0,4.0
81847,502.0,123.0,5.0
81848,416.0,417.0,4.0
81849,832.0,134.0,4.0
81850,756.0,171.0,4.0
81851,646.0,196.0,5.0
81852,762.0,223.0,5.0
81853,706.0,701.0,3.0
81854,832.0,226.0,2.0
81855,428.0,135.0,4.0
81856,100.0,830.0,3.0
81857,459.0,305.0,4.0
81858,91.0,62.0,3.0
81859,10.0,392.0,4.0
81860,747.0,167.0,3.0
81861,888.0,427.0,4.0
81862,843.0,44.0,4.0
81863,893.0,507.0,3.0
81864,594.0,1027.0,3.0
81865,863.0,64.0,3.0
81866,255.0,186.0,3.0
81867,404.0,1543.0,1.0
81868,832.0,744.0,4.0
81869,842.0,163.0,3.0
81870,61.0,930.0,1.0
81871,587.0,167.0,5.0
81872,910.0,506.0,4.0
81873,424.0,10.0,3.0
81874,862.0,682.0,1.0
81875,559.0,1214.0,2.0
81876,415.0,77.0,2.0
81877,921.0,661.0,3.0
81878,15.0,479.0,5.0
81879,448.0,461.0,5.0
81880,689.0,392.0,4.0
81881,741.0,13.0,5.0
81882,781.0,269.0,4.0
81883,839.0,483.0,5.0
81884,746.0,810.0,3.0
81885,900.0,154.0,5.0
81886,898.0,221.0,4.0
81887,578.0,392.0,4.0
81888,861.0,646.0,5.0
81889,942.0,120.0,3.0
81890,526.0,877.0,1.0
81891,621.0,94.0,4.0
81892,915.0,930.0,1.0
81893,401.0,117.0,4.0
81894,449.0,110.0,4.0
81895,797.0,80.0,3.0
81896,860.0,318.0,5.0
81897,886.0,1028.0,5.0
81898,470.0,431.0,1.0
81899,394.0,749.0,5.0
81900,887.0,99.0,4.0
81901,921.0,273.0,3.0
81902,12.0,241.0,2.0
81903,620.0,1184.0,3.0
81904,335.0,590.0,5.0
81905,453.0,610.0,2.0
81906,233.0,279.0,3.0
81907,747.0,602.0,5.0
81908,504.0,180.0,3.0
81909,653.0,587.0,4.0
81910,285.0,234.0,4.0
81911,278.0,258.0,3.0
81912,805.0,270.0,3.0
81913,933.0,505.0,4.0
81914,861.0,237.0,4.0
81915,888.0,191.0,3.0
81916,451.0,93.0,1.0
81917,252.0,517.0,5.0
81918,887.0,643.0,4.0
81919,837.0,918.0,5.0
81920,483.0,719.0,4.0
81921,267.0,1109.0,3.0
81922,180.0,1078.0,1.0
81923,386.0,517.0,4.0
81924,317.0,186.0,4.0
81925,853.0,619.0,2.0
81926,410.0,78.0,4.0
81927,654.0,358.0,3.0
81928,774.0,312.0,4.0
81929,164.0,1118.0,3.0
81930,531.0,281.0,5.0
81931,895.0,1239.0,4.0
81932,898.0,290.0,4.0
81933,175.0,1096.0,4.0
81934,278.0,1480.0,4.0
81935,912.0,167.0,4.0
81936,17.0,603.0,5.0
81937,869.0,82.0,4.0
81938,485.0,543.0,4.0
81939,681.0,683.0,3.0
81940,757.0,894.0,4.0
81941,859.0,203.0,4.0
81942,822.0,639.0,1.0
81943,600.0,920.0,5.0
81944,832.0,435.0,2.0
81945,893.0,147.0,3.0
81946,458.0,126.0,4.0
81947,654.0,75.0,3.0
81948,496.0,742.0,3.0
81949,550.0,53.0,3.0
81950,896.0,377.0,5.0
